Algorithm,Benchmark,Benchmark_Base,Iterations,Vars,Locs,Edges,Atomic_Stmts,XCVA_Path,Log_Path
CEGAR_PRED_BTOR,resistance.2.prop3-back-serstep.btor2,resistance.2,6,589,3,3,714,fight_xcfa\btor2-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.2.prop3-func-interl.btor2,resistance.2,6,589,3,3,714,fight_xcfa\btor2-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,schedule_world.1.prop1-back-serstep.btor2,schedule_world.1,6,520,3,3,640,fight_xcfa\btor2-xcfa\schedule_world.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,schedule_world.2.prop1-back-serstep.btor2,schedule_world.2,6,727,3,3,883,fight_xcfa\btor2-xcfa\schedule_world.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,schedule_world.2.prop1-func-interl.btor2,schedule_world.2,6,727,3,3,883,fight_xcfa\btor2-xcfa\schedule_world.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,schedule_world.3.prop1-back-serstep.btor2,schedule_world.3,6,934,3,3,1126,fight_xcfa\btor2-xcfa\schedule_world.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,schedule_world.3.prop1-func-interl.btor2,schedule_world.3,6,934,3,3,1126,fight_xcfa\btor2-xcfa\schedule_world.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,count2.btor2,count2,6,3,3,3,8,fight_xcfa\btor2-xcfa\count2.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,count4.btor2,count4,6,3,3,3,8,fight_xcfa\btor2-xcfa\count4.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,factorial4even.btor2,factorial4even,6,8,4,5,17,fight_xcfa\btor2-xcfa\factorial4even.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,recount4.btor2,recount4,6,7,3,3,16,fight_xcfa\btor2-xcfa\recount4.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,twocount2.btor2,twocount2,6,10,3,3,22,fight_xcfa\btor2-xcfa\twocount2.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,twocount32.btor2,twocount32,6,10,3,3,22,fight_xcfa\btor2-xcfa\twocount32.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,Huffman_dec.btor2,Huffman_dec,6,193,3,3,285,fight_xcfa\btor2-xcfa\Huffman_dec.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,Huffman_enc.btor2,Huffman_enc,6,103,3,3,115,fight_xcfa\btor2-xcfa\Huffman_enc.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,stack-p1.btor2,stack-p1,6,802,3,3,835,fight_xcfa\btor2-xcfa\stack-p1.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,stack-p2.btor2,stack-p2,6,735,3,3,768,fight_xcfa\btor2-xcfa\stack-p2.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,elevator.1.prop1-back-serstep.c,elevator.1,5,2089,5,4,4916,fight_xcfa\c-xcfa\elevator.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,elevator.1.prop1-func-interl.c,elevator.1,5,2089,5,4,4916,fight_xcfa\c-xcfa\elevator.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,elevator.2.prop1-func-interl.c,elevator.2,5,1824,5,4,4297,fight_xcfa\c-xcfa\elevator.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,lup.1.prop1-back-serstep.c,lup.1,5,2442,5,4,5702,fight_xcfa\c-xcfa\lup.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,lup.1.prop1-func-interl.c,lup.1,5,2442,5,4,5702,fight_xcfa\c-xcfa\lup.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,lup.2.prop1-back-serstep.c,lup.2,5,5072,5,4,11754,fight_xcfa\c-xcfa\lup.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,lup.2.prop1-func-interl.c,lup.2,5,5072,5,4,11754,fight_xcfa\c-xcfa\lup.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,lup.3.prop1-back-serstep.c,lup.3,5,5752,5,4,13312,fight_xcfa\c-xcfa\lup.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,lup.3.prop1-func-interl.c,lup.3,5,5752,5,4,13312,fight_xcfa\c-xcfa\lup.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,lup.4.prop1-back-serstep.c,lup.4,5,6441,5,4,14888,fight_xcfa\c-xcfa\lup.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,lup.4.prop1-func-interl.c,lup.4,5,6441,5,4,14888,fight_xcfa\c-xcfa\lup.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,pgm_protocol.2.prop1-back-serstep.c,pgm_protocol.2,5,12132,5,4,28094,fight_xcfa\c-xcfa\pgm_protocol.2.prop5-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,pgm_protocol.5.prop1-back-serstep.c,pgm_protocol.5,5,10676,5,4,24473,fight_xcfa\c-xcfa\pgm_protocol.5.prop1-func-interl.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,pgm_protocol.6.prop1-back-serstep.c,pgm_protocol.6,5,10774,5,4,24689,fight_xcfa\c-xcfa\pgm_protocol.6.prop6-func-interl.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,pgm_protocol.7.prop1-back-serstep.c,pgm_protocol.7,5,10660,5,4,24439,fight_xcfa\c-xcfa\pgm_protocol.7.prop5-func-interl.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,production_cell.1.prop1-func-interl.c,production_cell.1,5,1993,5,4,4785,fight_xcfa\c-xcfa\production_cell.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.1.prop1-back-serstep.c,resistance.1,5,1285,5,4,3149,fight_xcfa\c-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.1.prop1-func-interl.c,resistance.1,5,1285,5,4,3149,fight_xcfa\c-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.1.prop2-back-serstep.c,resistance.1,5,1285,5,4,3149,fight_xcfa\c-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.1.prop2-func-interl.c,resistance.1,5,1285,5,4,3149,fight_xcfa\c-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.1.prop3-back-serstep.c,resistance.1,5,1285,5,4,3149,fight_xcfa\c-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.1.prop3-func-interl.c,resistance.1,5,1285,5,4,3149,fight_xcfa\c-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.2.prop2-back-serstep.c,resistance.2,5,1586,5,4,3887,fight_xcfa\c-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.2.prop2-func-interl.c,resistance.2,5,1586,5,4,3887,fight_xcfa\c-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.2.prop3-back-serstep.c,resistance.2,5,1586,5,4,3887,fight_xcfa\c-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,resistance.2.prop3-func-interl.c,resistance.2,5,1586,5,4,3887,fight_xcfa\c-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,count2.c,count2,5,11,5,4,30,fight_xcfa\c-xcfa\count2.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,count4.c,count4,5,11,5,4,30,fight_xcfa\c-xcfa\count4.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,factorial4even.c,factorial4even,5,25,5,5,70,fight_xcfa\c-xcfa\factorial4even.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,twocount2.c,twocount2,5,30,5,4,82,fight_xcfa\c-xcfa\twocount2.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,Huffman_dec.c,Huffman_dec,5,448,5,4,990,fight_xcfa\c-xcfa\Huffman_dec.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_C,Huffman_enc.c,Huffman_enc,5,240,5,4,516,fight_xcfa\c-xcfa\Huffman_enc.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.1.prop1-back-serstep.btor2,driving_phils.1,5,934,3,3,1091,fight_xcfa\btor2-xcfa\driving_phils.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.1.prop1-func-interl.btor2,driving_phils.1,5,934,3,3,1091,fight_xcfa\btor2-xcfa\driving_phils.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.2.prop1-back-serstep.btor2,driving_phils.2,5,974,3,3,1162,fight_xcfa\btor2-xcfa\driving_phils.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.2.prop1-func-interl.btor2,driving_phils.2,5,974,3,3,1162,fight_xcfa\btor2-xcfa\driving_phils.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.3.prop1-back-serstep.btor2,driving_phils.3,5,1270,3,3,1472,fight_xcfa\btor2-xcfa\driving_phils.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.3.prop1-func-interl.btor2,driving_phils.3,5,1270,3,3,1472,fight_xcfa\btor2-xcfa\driving_phils.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.4.prop1-back-serstep.btor2,driving_phils.4,5,1410,3,3,1645,fight_xcfa\btor2-xcfa\driving_phils.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.4.prop1-func-interl.btor2,driving_phils.4,5,1410,3,3,1645,fight_xcfa\btor2-xcfa\driving_phils.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.5.prop1-back-serstep.btor2,driving_phils.5,5,1214,3,3,1439,fight_xcfa\btor2-xcfa\driving_phils.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,driving_phils.5.prop1-func-interl.btor2,driving_phils.5,5,1214,3,3,1439,fight_xcfa\btor2-xcfa\driving_phils.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,production_cell.1.prop1-back-serstep.btor2,production_cell.1,5,724,3,3,901,fight_xcfa\btor2-xcfa\production_cell.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,production_cell.1.prop1-func-interl.btor2,production_cell.1,5,724,3,3,901,fight_xcfa\btor2-xcfa\production_cell.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,production_cell.3.prop1-back-serstep.btor2,production_cell.3,5,1039,3,3,1276,fight_xcfa\btor2-xcfa\production_cell.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,production_cell.3.prop1-func-interl.btor2,production_cell.3,5,1039,3,3,1276,fight_xcfa\btor2-xcfa\production_cell.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,production_cell.5.prop1-back-serstep.btor2,production_cell.5,5,1249,3,3,1526,fight_xcfa\btor2-xcfa\production_cell.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,production_cell.5.prop1-func-interl.btor2,production_cell.5,5,1249,3,3,1526,fight_xcfa\btor2-xcfa\production_cell.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,production_cell.6.prop1-back-serstep.btor2,production_cell.6,5,1459,3,3,1776,fight_xcfa\btor2-xcfa\production_cell.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,production_cell.6.prop1-func-interl.btor2,production_cell.6,5,1459,3,3,1776,fight_xcfa\btor2-xcfa\production_cell.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,schedule_world.3.prop1-back-serstep.btor2,schedule_world.3,5,934,3,3,1126,fight_xcfa\btor2-xcfa\schedule_world.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,schedule_world.3.prop1-func-interl.btor2,schedule_world.3,5,934,3,3,1126,fight_xcfa\btor2-xcfa\schedule_world.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,count2.btor2,count2,5,3,3,3,8,fight_xcfa\btor2-xcfa\count2.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,count4.btor2,count4,5,3,3,3,8,fight_xcfa\btor2-xcfa\count4.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,Huffman_dec.btor2,Huffman_dec,5,193,3,3,285,fight_xcfa\btor2-xcfa\Huffman_dec.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,Huffman_enc.btor2,Huffman_enc,5,103,3,3,115,fight_xcfa\btor2-xcfa\Huffman_enc.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_BTOR,stack-p1.btor2,stack-p1,5,802,3,3,835,fight_xcfa\btor2-xcfa\stack-p1.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_C,driving_phils.2.prop1-func-interl.c,driving_phils.2,3,2551,5,4,6027,fight_xcfa\c-xcfa\driving_phils.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_C,production_cell.1.prop1-func-interl.c,production_cell.1,3,1993,5,4,4785,fight_xcfa\c-xcfa\production_cell.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_C,count2.c,count2,3,11,5,4,30,fight_xcfa\c-xcfa\count2.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_C,count4.c,count4,3,11,5,4,30,fight_xcfa\c-xcfa\count4.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_C,factorial4even.c,factorial4even,3,25,5,5,70,fight_xcfa\c-xcfa\factorial4even.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_C,Huffman_dec.c,Huffman_dec,3,448,5,4,990,fight_xcfa\c-xcfa\Huffman_dec.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-expl-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_EXPL_C,Huffman_enc.c,Huffman_enc,3,240,5,4,516,fight_xcfa\c-xcfa\Huffman_enc.yml\xcfa.json,opt_algos_logfiles\c-algos.2025-12-07_02-30-26.logfiles\c-expl-cegar.adding.1.prop1-back-serstep.yml.log
